Id,Sura,Aya,Text,Comment,DetailComment
5271,67,30,"Айт: ""Ҳеч ўйлаб кўрдингизми? Сувларингиз сингиб кетса, сизларга муайян сувни [1*] ким келтириб беради?"" [2*] ","<p>
	[1*]&nbsp; Муайян сув, деганда кўздаги сув ҳам, ер юзидаги сув ҳам тушунилади. Ҳар иккаласи ҳам Аллоҳнинг амри билан туради.</p>
<p>
	[2*]&nbsp; Аллоҳга ва охиратга ишонмайдиган инсонларга, даъват қилаётканда, мана шу сурани тушунтириб ўқиб беришлик тавсия қилинади. Аллоҳнинг берган саволларига, ўзларида жавоб қидиршига туртки бўлишимиз керак. Етказиш биздан, ҳидоят Аллоҳдан. Аллоҳ, ҳидоятга лойиқ инсонни ҳидоят қилади.&nbsp; &nbsp;</p>
",
5272,68,1,"Нун![1*] Қалам ва у (орқали) сатр-сатр қилиб ёзадиган [2*] нарсаларига қасамки,","<p>
	[1*] Бу ҳарфларга &quot;ҳуруфи муқаттоа&quot; ва &quot;ҳуруфут-танбеҳ&quot;, дейилади. Батафсил маълумот учун (Бақара 2:1)-оят изоҳига қаранг.</p>
<p>
	[2*] Пайғамбарлар, Аллоҳ билан бандалари ўртасидаги элчилари ҳисоблангани каби, қалам ҳам сўз билан мухотоб ўртасидаги бир воситадир. Айтилган гап, кун келиб инсонларнинг ёдидан кўтарилиши мумкин, лекин, ёзиб қўйилган нарса унутилмайди. Шунинг учун ҳам, ёзув қуроли ва у билан ёзилган нарсалар, инсон ҳаётида катта аҳамиятга эга. Зеро, Аллоҳ бунга қасам ишлатмоқда. Бу оятда Аллоҳдан келган ваҳийни сатр-сатр қилиб чиройли ёза оладиган кишилар, ёзиб қўйиши кераклигига ҳам ишорат қилади. Бу оят илк нозил бўлган оятлар сирасга киради.</p>
",
5273,68,2,Роббингни неъмати сабабли сен мажнун эмассан [*].,"<p>
	[*]&nbsp; Макка мушриклари Расулуллоҳга илк ваҳий тушган вақтларда, у кишини мажнун, дер эдилар (Ҳижр 15:16). Ушбу оят ҳамда (Тур 52:29)-оятда, Расулуллоҳда ҳеч қандай мажнунлик йўқлиги, аслида у кишига&nbsp;туҳмат ва ҳақорат ёғдираётганларнинг ўзлари адашган экани маълум қилинмоқда. Муҳаммад алайҳиссалом Пайғамбар бўлишидан олдин Маккаликлар у кишига &quot;ал-Амин &mdash; ишончли&quot;, киши, деб юрганлар, ваҳйдан кейин &quot;мажнун&quot;, деганликлари қанчалик ҳам хато ва ақлсизлик эканини билдириб яна бир қанча оятлар тушган: (Аъроф 7:184), (Сабаъ 34:46), (Таквир 81:22).&nbsp;&nbsp;</p>
",
5274,68,3,Сен учун битмас-туганмас ажр бор. ,,
5275,68,4,Сен юқори даражада ахлоқлисан [*]. ,"<p>
	[*]&nbsp; Ойиша онамиздан Расулуллоҳнинг хулқи ҳақида сўралганида &quot;Унинг хулқи Қуръон эди&quot;, деб жавоб бергани айтилади (Аҳмад ибн Ҳанбал, Муснад, Адабул-Муфрад, Имом Бухорий).&nbsp;</p>
",
5276,68,5,"Яқинда сен ҳам кўрасан, улар ҳам кўради. ",,
5277,68,6,Қай бирингиз фитнага тушиб қолганини (кўрасизлар).,,
5278,68,7,"Рoббингни йўлидан адашгаларни Унинг Ўзи жуда яхши билади, тўғри йўлга юрувчиларни ҳам, яхши билади. ",,
5279,68,8,Сен (ҳақни) ёлғонга чиқарадиганларга итоат қилма! ,,
5280,68,9,"Улар сени тилёғламачилик қилишингни, орқасидан ўзлари ҳам тилёғламачилик қилишни орзу қилмоқда.",,
5281,68,10,Қасамхўр пасткашларни ҳеч бирига итоат қилма!,,
5282,68,11,"(Ҳаммани) ёмонлайверадиганларга, гап ташиб юрадиганларга.",,
5283,68,12,"Яхшиликдан қайтарадиган, ҳаддан ошувчи, гуноҳга ботганларга.  ",,
5284,68,13,"Ҳурмат қилишни билмайдиган-қўпол, уни устига ўзидан кетиб қолган-нобакорларга [*] (ҳам итоат қилма!)","<p>
	[*]&nbsp; &nbsp;Заниим&nbsp; - аслида бир нарсани, бошқа бир нарсага боғлаш, алоқадор қилиш, дегани. Кейинчалик бировни фарзанди, деб билинган кимсаларга ҳам араблар заним, дейишади. Лекин, бир инсонни номашруъ иш сабабли дунёга келиши &mdash; уни ўз ихтиёридаги иш ҳам эмас, у ишда у гунохкор ва айбдор ҳам эмас. Аллоҳ Таъоло бировни гуноҳи сабабли, ўша гунохга алоқасиз бўлган бошқа кимсани (бирини) жазоламайди. (Нажм 53:38-41) Мана шу сабабли ҳам оятдаги &quot;заним&quot; калимасига кейинчалик, бировни боласи бўлиб олган, насаби тайинсиз бир инсон, деб таржима қилиб бўлмайди. Бу калима ёмонлик қилишда, бахилликда ва беҳурматчилик қилишда ,танилиб кетган, душманчилик қилишда, жуда ҳаддан ошиб кетадиган киши (Лисан) ва шунга ўхшаш маʼноларда ҳам қўлланилади. Туркий тилларда ҳеч ким билан маслаҳат қилмасдан, ўз билганини қиладиган ва ҳеч кимни менсимайдиган кишига &quot;ўзидан кетиб қолган&quot; ёки &quot;нобакор&quot;, дейилгани боис, биз айнан мана шу калималарни афзал деб билдик.&nbsp;</p>
",
5285,68,14, У мол-давлати ва болалари борлигидан (нобакорлик қилади).  ,,
5286,68,15,"Унга оятларимиз тиловат қилинганда, ""(Булар) аввалгиларнинг уйдирмаларидир"" дейди. ",,
5287,68,16,Уни бурнига яқинда белги қўямиз.,,
5288,68,17,"Биз уларни, боғ эгаларини синагандек синадик. Ўз вақтида боғ эгалари боғни меваларини эрталаб узиб олишга қасам ичишган эди. ",,
5289,68,18,Бошқа нарсани эҳтимол қилишмасди [*].,"<p>
	[*]&nbsp; &quot;Аллоҳ насиб қилса&quot; ҳам демаган ёки ҳосилни бемалол узиб олишдан бошқа нарсани хаёлига ҳам келтиришмаган бўлишлари мумкин.</p>
",
